"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SOR7PUS","199009","1.102","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199010","1.004","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199011","0.824","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199012","0.782","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199013","11.772","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199101","0.712","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199102","0.768","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199103","1.058","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199104","1.166","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199105","1.287","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199106","1.298","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199107","1.363","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199108","1.349","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199109","1.23","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199110","1.121","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199111","0.92","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199112","0.873","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199113","13.144","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199201","0.783","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199202","0.844","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199203","1.163","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199204","1.282","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199205","1.415","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199206","1.428","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199207","1.499","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199208","1.483","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199209","1.353","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199210","1.233","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199211","1.011","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199212","0.96","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199213","14.453","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199301","0.859","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199302","0.925","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199303","1.275","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199304","1.405","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199305","1.551","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199306","1.565","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199307","1.643","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199308","1.626","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199309","1.483","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199310","1.352","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199311","1.109","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199312","1.053","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199313","15.848","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199401","0.961","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199402","1.036","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199403","1.428","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199404","1.574","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199405","1.738","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199406","1.753","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199407","1.84","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199408","1.821","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199409","1.661","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199410","1.514","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199411","1.242","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199412","1.179","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199413","17.748","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199501","1.099","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199502","1.185","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199503","1.633","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199504","1.799","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199505","1.986","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199506","2.004","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199507","2.104","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199508","2.082","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199509","1.899","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199510","1.731","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199511","1.42","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199512","1.348","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199513","20.291","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199601","1.263","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199602","1.361","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199603","1.876","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199604","2.067","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199605","2.282","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199606","2.303","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199607","2.417","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199608","2.392","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199609","2.182","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199610","1.989","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199611","1.631","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199612","1.548","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199613","23.313","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199701","1.414","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199702","1.524","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199703","2.1","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199704","2.315","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199705","2.556","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199706","2.579","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199707","2.707","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199708","2.679","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199709","2.443","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199710","2.227","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199711","1.827","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199712","1.734","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199713","26.104","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199801","1.6","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199802","1.724","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199803","2.376","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199804","2.619","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199805","2.891","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199806","2.917","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199807","3.062","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199808","3.03","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199809","2.764","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199810","2.519","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199811","2.066","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199812","1.961","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199813","29.529","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
"SOR7PUS","199901","1.861","1","Distributed Solar Photovoltaic Generation: Residential Sector","Million Kilowatthours"
