"Series Key",EBA.SE-ALL.D.H,"Series Key",EBA.TVA-ALL.D.H
"Series Name","Demand for Southeast (region), hourly - UTC time","Series Name","Demand for Tennessee Valley Authority (TVA), hourly - UTC time"
Units,megawatthours,Units,megawatthours
Frequency,H,Frequency,H
"Start Date",20150701T06Z,"Start Date",20150701T06Z
"End Date",20211012T11Z,"End Date",20211012T11Z
Source,,Source,

20160410T16Z,21973,20160324T19Z,15955
20160410T15Z,22424,20160324T18Z,15949
20160410T14Z,22418,20160324T17Z,15951
20160410T13Z,21604,20160324T16Z,15912
20160410T12Z,20628,20160324T15Z,15548
20160410T11Z,26678,20160324T14Z,15438
20160410T10Z,19525,20160324T13Z,15251
20160410T09Z,19633,20160324T12Z,15032
20160410T08Z,19555,20160324T11Z,13705
20160410T07Z,19607,20160324T10Z,12532
20160410T06Z,19795,20160324T09Z,12185
20160410T05Z,19964,20160324T08Z,12320
20160410T04Z,20606,20160324T07Z,12480
20160410T03Z,21703,20160324T06Z,12787
20160410T02Z,22522,20160324T05Z,13485
20160410T01Z,22338,20160324T04Z,14655
20160410T00Z,21203,20160324T03Z,15818
20160409T23Z,21083,20160324T02Z,16606
20160409T22Z,20968,20160324T01Z,16682
20160409T21Z,20843,20160324T00Z,15825
20160409T20Z,20714,20160323T23Z,15652
20160409T19Z,20958,20160323T22Z,15602
20160409T18Z,21205,20160323T21Z,15514
20160409T17Z,21681,20160323T20Z,15497
20160409T16Z,22127,20160323T19Z,15520
20160409T15Z,22370,20160323T18Z,15580
20160409T14Z,22448,20160323T17Z,15845
20160409T13Z,21912,20160323T16Z,16038
20160409T12Z,20889,20160323T15Z,16081
20160409T11Z,20160,20160323T14Z,16282
20160409T10Z,19556,20160323T13Z,16504
20160409T09Z,19084,20160323T12Z,16374
20160409T08Z,18866,20160323T11Z,15026
20160409T07Z,18765,20160323T10Z,13736
20160409T06Z,19170,20160323T09Z,13279
20160409T05Z,19524,20160323T08Z,13254
20160409T04Z,20604,20160323T07Z,13406
20160409T03Z,21563,20160323T06Z,13560
20160409T02Z,22060,20160323T05Z,14055
20160409T01Z,21910,20160323T04Z,14916
20160409T00Z,20919,20160323T03Z,15992
20160408T23Z,21053,20160323T02Z,16794
20160408T22Z,21251,20160323T01Z,16821
20160408T21Z,21331,20160323T00Z,15764
20160408T20Z,21381,20160322T23Z,15472
20160408T19Z,21572,20160322T22Z,15473
20160408T18Z,21702,20160322T21Z,15546
20160408T17Z,21700,20160322T20Z,15721
20160408T16Z,21693,20160322T19Z,15949
20160408T15Z,21760,20160322T18Z,16257
20160408T14Z,21557,20160322T17Z,16656
20160408T13Z,21430,20160322T16Z,17076
20160408T12Z,21213,20160322T15Z,17628
20160408T11Z,20008,20160322T14Z,18549
20160408T10Z,19144,20160322T13Z,19643
20160408T09Z,18474,20160322T12Z,19677
20160408T08Z,18192,20160322T11Z,18319
20160408T07Z,18489,20160322T10Z,16802
20160408T06Z,18863,20160322T09Z,16200
20160408T05Z,20605,20160322T08Z,15739
20160408T04Z,21975,20160322T07Z,15621
20160408T03Z,23520,20160322T06Z,15714
20160408T02Z,24881,20160322T05Z,15921
20160408T01Z,25223,20160322T04Z,16653
20160408T00Z,24356,20160322T03Z,17455
20160407T23Z,24533,20160322T02Z,17959
20160407T22Z,24832,20160322T01Z,17722
20160407T21Z,24855,20160322T00Z,16459
20160407T20Z,24628,20160321T23Z,15929
20160407T19Z,24442,20160321T22Z,15867
20160407T18Z,24231,20160321T21Z,15930
20160407T17Z,24101,20160321T20Z,16273
20160407T16Z,24089,20160321T19Z,16706
20160407T15Z,23896,20160321T18Z,17195
20160407T14Z,23637,20160321T17Z,17778
20160407T13Z,23530,20160321T16Z,18300
20160407T12Z,23107,20160321T15Z,18855
20160407T11Z,21505,20160321T14Z,19803
20160407T10Z,20043,20160321T13Z,20615
20160407T09Z,19504,20160321T12Z,20440
20160407T08Z,19203,20160321T11Z,18977
20160407T07Z,19340,20160321T10Z,17197
20160407T06Z,19783,20160321T09Z,16449
20160407T05Z,19788,20160321T08Z,16203
20160407T04Z,21002,20160321T07Z,16105
20160407T03Z,22439,20160321T06Z,16123
20160407T02Z,23828,20160321T05Z,16386
20160407T01Z,23859,20160321T04Z,16906
20160407T00Z,22631,20160321T03Z,17785
20160406T23Z,22257,20160321T02Z,18184
20160406T22Z,22285,20160321T01Z,18165
20160406T21Z,22177,20160321T00Z,17162
20160406T20Z,22147,20160320T23Z,16540
20160406T19Z,22388,20160320T22Z,16184
20160406T18Z,22319,20160320T21Z,15769
20160406T17Z,22198,20160320T20Z,15571
20160406T16Z,22458,20160320T19Z,15593
20160406T15Z,22513,20160320T18Z,15575
20160406T14Z,22441,20160320T17Z,15535
20160406T13Z,22493,20160320T16Z,15669
20160406T12Z,22483,20160320T15Z,16214
20160406T11Z,21023,20160320T14Z,16477
20160406T10Z,19619,20160320T13Z,15881
20160406T09Z,19087,20160320T12Z,15027
20160406T08Z,18608,20160320T11Z,14291
20160406T07Z,18733,20160320T10Z,13737
20160406T06Z,19146,20160320T09Z,13439
20160406T05Z,19724,20160320T08Z,13336
20160406T04Z,20627,20160320T07Z,13300
20160406T03Z,22181,20160320T06Z,13532
20160406T02Z,23343,20160320T05Z,14064
20160406T01Z,23480,20160320T04Z,14578
20160406T00Z,22488,20160320T03Z,15278
20160405T23Z,22625,20160320T02Z,15721
20160405T22Z,22612,20160320T01Z,15766
20160405T21Z,22478,20160320T00Z,14951
20160405T20Z,22151,20160319T23Z,14593
20160405T19Z,21860,20160319T22Z,14421
20160405T18Z,21665,20160319T21Z,14311
20160405T17Z,21561,20160319T20Z,14326
20160405T16Z,21565,20160319T19Z,14555
20160405T15Z,21542,20160319T18Z,14785
20160405T14Z,21347,20160319T17Z,15070
20160405T13Z,21315,20160319T16Z,15201
20160405T12Z,21206,20160319T15Z,15193
20160405T11Z,19980,20160319T14Z,14659
20160405T10Z,18620,20160319T13Z,13960
20160405T09Z,18172,20160319T12Z,13332
20160405T08Z,18043,20160319T11Z,12562
20160405T07Z,18131,20160319T10Z,12008
20160405T06Z,18743,20160319T09Z,11910
20160405T05Z,19517,20160319T08Z,11872
20160405T04Z,21047,20160319T07Z,12169
20160405T03Z,22206,20160319T06Z,12593
20160405T02Z,23519,20160319T05Z,13274
20160405T01Z,23554,20160319T04Z,14100
20160405T00Z,22694,20160319T03Z,15092
20160404T23Z,22736,20160319T02Z,15675
20160404T22Z,22713,20160319T01Z,15867
20160404T21Z,22440,20160319T00Z,15251
20160404T20Z,22100,20160318T23Z,15263
20160404T19Z,21929,20160318T22Z,15369
20160404T18Z,21783,20160318T21Z,15337
20160404T17Z,21655,20160318T20Z,15393
20160404T16Z,21760,20160318T19Z,15431
20160404T15Z,21877,20160318T18Z,15547
20160404T14Z,22152,20160318T17Z,15539
20160404T13Z,22484,20160318T16Z,15716
20160404T12Z,22253,20160318T15Z,15788
20160404T11Z,20665,20160318T14Z,16209
20160404T10Z,19117,20160318T13Z,16458
20160404T09Z,18108,20160318T12Z,16227
20160404T08Z,17682,20160318T11Z,14722
20160404T07Z,17654,20160318T10Z,13267
20160404T06Z,18023,20160318T09Z,12778
20160404T05Z,18311,20160318T08Z,12667
20160404T04Z,19643,20160318T07Z,12710
20160404T03Z,20915,20160318T06Z,13063
20160404T02Z,22121,20160318T05Z,13701
20160404T01Z,22139,20160318T04Z,14589
20160404T00Z,21031,20160318T03Z,15668
20160403T23Z,20803,20160318T02Z,16415
20160403T22Z,20388,20160318T01Z,16556
20160403T21Z,19952,20160318T00Z,15704
20160403T20Z,19649,20160317T23Z,15512
20160403T19Z,19596,20160317T22Z,15535
20160403T18Z,19689,20160317T21Z,15521
20160403T17Z,19798,20160317T20Z,15514
20160403T16Z,20186,20160317T19Z,15537
20160403T15Z,20733,20160317T18Z,15545
20160403T14Z,20715,20160317T17Z,15538
20160403T13Z,20154,20160317T16Z,15519
20160403T12Z,18593,20160317T15Z,15507
20160403T11Z,18118,20160317T14Z,15749
20160403T10Z,17713,20160317T13Z,15965
20160403T09Z,17412,20160317T12Z,15712
20160403T08Z,17362,20160317T11Z,14112
20160403T07Z,17470,20160317T10Z,12649
20160403T06Z,17967,20160317T09Z,12145
20160403T05Z,18722,20160317T08Z,12211
20160403T04Z,19779,20160317T07Z,12346
20160403T03Z,20794,20160317T06Z,12742
20160403T02Z,21558,20160317T05Z,13326
20160403T01Z,21535,20160317T04Z,14537
20160403T00Z,20608,20160317T03Z,15771
20160402T23Z,20554,20160317T02Z,16907
20160402T22Z,20415,20160317T01Z,16997
20160402T21Z,20344,20160317T00Z,16494
20160402T20Z,20170,20160316T23Z,16832
20160402T19Z,20380,20160316T22Z,17070
20160402T18Z,20573,20160316T21Z,16339
20160402T17Z,20810,20160316T20Z,16477
20160402T16Z,21080,20160316T19Z,16189
20160402T15Z,21050,20160316T18Z,16129
20160402T14Z,20621,20160316T17Z,15879
20160402T13Z,19820,20160316T16Z,15585
20160402T12Z,18759,20160316T15Z,15398
20160402T11Z,18352,20160316T14Z,15282
20160402T10Z,18064,20160316T13Z,15072
20160402T09Z,17814,20160316T12Z,14984
20160402T08Z,18019,20160316T11Z,13708
20160402T07Z,18362,20160316T10Z,12626
20160402T06Z,19045,20160316T09Z,12129
20160402T05Z,19301,20160316T08Z,12827
20160402T04Z,20467,20160316T07Z,12991
20160402T03Z,21677,20160316T06Z,13519
20160402T02Z,22863,20160316T05Z,14376
20160402T01Z,23328,20160316T04Z,15611
20160402T00Z,22911,20160316T03Z,17114
20160401T23Z,22812,20160316T02Z,18087
20160401T22Z,22950,20160316T01Z,18087
20160401T21Z,23086,20160316T00Z,17820
20160401T20Z,23427,20160315T23Z,17869
20160401T19Z,23790,20160315T22Z,17739
20160401T18Z,23991,20160315T21Z,17238
20160401T17Z,24124,20160315T20Z,16367
20160401T16Z,24164,20160315T19Z,16664
20160401T15Z,23628,20160315T18Z,16376
20160401T14Z,23003,20160315T17Z,16102
20160401T13Z,22488,20160315T16Z,15775
20160401T12Z,22096,20160315T15Z,15470
20160401T11Z,20897,20160315T14Z,15412
20160401T10Z,19466,20160315T13Z,15708
20160401T09Z,18720,20160315T12Z,15517
20160401T08Z,18605,20160315T11Z,13997
20160401T07Z,19001,20160315T10Z,12666
20160401T06Z,19673,20160315T09Z,12216
20160401T05Z,20558,20160315T08Z,12312
20160401T04Z,21510,20160315T07Z,12550
20160401T03Z,23296,20160315T06Z,12833
20160401T02Z,24613,20160315T05Z,13479
20160401T01Z,25083,20160315T04Z,14708
20160401T00Z,24090,20160315T03Z,15879
20160331T23Z,23861,20160315T02Z,16835
20160331T22Z,23896,20160315T01Z,16974
20160331T21Z,23242,20160315T00Z,16227
20160331T20Z,23233,20160314T23Z,16095
20160331T19Z,23749,20160314T22Z,16012
20160331T18Z,23791,20160314T21Z,15971
20160331T17Z,23608,20160314T20Z,16023
20160331T16Z,23443,20160314T19Z,16034
20160331T15Z,23404,20160314T18Z,16232
20160331T14Z,23033,20160314T17Z,15748
20160331T13Z,22513,20160314T16Z,15682
20160331T12Z,22174,20160314T15Z,15329
20160331T11Z,20665,20160314T14Z,15246
20160331T10Z,19074,20160314T13Z,15217
20160331T09Z,18313,20160314T12Z,14887
20160331T08Z,18212,20160314T11Z,13394
20160331T07Z,18329,20160314T10Z,12150
20160331T06Z,18964,20160314T09Z,11712
20160331T05Z,19483,20160314T08Z,11817
20160331T04Z,20810,20160314T07Z,11984
20160331T03Z,22355,20160314T06Z,12314
20160331T02Z,24117,20160314T05Z,
20160331T01Z,24552,20160314T04Z,
20160331T00Z,23484,20160314T03Z,
20160330T23Z,23274,20160314T02Z,
20160330T22Z,23316,20160314T01Z,
20160330T21Z,23282,20160314T00Z,
20160330T20Z,23830,20160313T23Z,
20160330T19Z,21955,20160313T22Z,
20160330T18Z,22771,20160313T21Z,
20160330T17Z,22741,20160313T20Z,
20160330T16Z,22722,20160313T19Z,
20160330T15Z,22857,20160313T18Z,
20160330T14Z,23010,20160313T17Z,
20160330T13Z,23073,20160313T16Z,
20160330T12Z,22816,20160313T15Z,
20160330T11Z,21280,20160313T14Z,
20160330T10Z,19166,20160313T13Z,
20160330T09Z,18795,20160313T12Z,
20160330T08Z,18367,20160313T11Z,
20160330T07Z,18384,20160313T10Z,
20160330T06Z,18731,20160313T09Z,
20160330T05Z,19233,20160313T08Z,
20160330T04Z,20554,20160313T07Z,12132
20160330T03Z,22221,20160313T06Z,12938
20160330T02Z,23643,20160313T05Z,13777
20160330T01Z,24193,20160313T04Z,14726
20160330T00Z,23033,20160313T03Z,15225
20160329T23Z,22829,20160313T02Z,15621
20160329T22Z,23097,20160313T01Z,15899
20160329T21Z,23030,20160313T00Z,15475
20160329T20Z,22813,20160312T23Z,15279
20160329T19Z,22998,20160312T22Z,15078
20160329T18Z,22499,20160312T21Z,15092
20160329T17Z,22469,20160312T20Z,15200
20160329T16Z,22627,20160312T19Z,15274
20160329T15Z,22670,20160312T18Z,15395
20160329T14Z,23011,20160312T17Z,15275
20160329T13Z,23185,20160312T16Z,14930
20160329T12Z,22994,20160312T15Z,14520
20160329T11Z,21009,20160312T14Z,13703
20160329T10Z,19244,20160312T13Z,12903
20160329T09Z,18377,20160312T12Z,12537
20160329T08Z,18035,20160312T11Z,12189
20160329T07Z,18128,20160312T10Z,12022
20160329T06Z,18533,20160312T09Z,11980
20160329T05Z,19085,20160312T08Z,12379
20160329T04Z,20679,20160312T07Z,12871
20160329T03Z,22376,20160312T06Z,13479
20160329T02Z,24086,20160312T05Z,14391
20160329T01Z,24668,20160312T04Z,15267
20160329T00Z,23782,20160312T03Z,16035
20160328T23Z,23855,20160312T02Z,16746
20160328T22Z,23960,20160312T01Z,17100
20160328T21Z,23867,20160312T00Z,16600
20160328T20Z,23626,20160311T23Z,16264
20160328T19Z,23363,20160311T22Z,16310
20160328T18Z,23104,20160311T21Z,16376
20160328T17Z,22779,20160311T20Z,16584
20160328T16Z,22698,20160311T19Z,16836
20160328T15Z,22474,20160311T18Z,16659
20160328T14Z,22000,20160311T17Z,16591
20160328T13Z,21768,20160311T16Z,16260
20160328T12Z,21307,20160311T15Z,15833
20160328T11Z,19740,20160311T14Z,15601
20160328T10Z,18112,20160311T13Z,15139
20160328T09Z,17204,20160311T12Z,13917
20160328T08Z,16958,20160311T11Z,12694
20160328T07Z,17143,20160311T10Z,12467
20160328T06Z,17509,20160311T09Z,12636
20160328T05Z,17279,20160311T08Z,12789
20160328T04Z,18780,20160311T07Z,13283
20160328T03Z,20625,20160311T06Z,13922
20160328T02Z,21608,20160311T05Z,14890
20160328T01Z,21760,20160311T04Z,16026
20160328T00Z,20705,20160311T03Z,17058
20160327T23Z,20185,20160311T02Z,17651
20160327T22Z,20025,20160311T01Z,17913
20160327T21Z,19929,20160311T00Z,17281
20160327T20Z,20011,20160310T23Z,16844
20160327T19Z,20370,20160310T22Z,16696
20160327T18Z,20667,20160310T21Z,16641
20160327T17Z,20675,20160310T20Z,16649
20160327T16Z,20751,20160310T19Z,16524
20160327T15Z,20633,20160310T18Z,16401
20160327T14Z,19913,20160310T17Z,16170
20160327T13Z,18597,20160310T16Z,16146
20160327T12Z,17802,20160310T15Z,15593
20160327T11Z,17257,20160310T14Z,15639
20160327T10Z,17101,20160310T13Z,15386
20160327T09Z,16871,20160310T12Z,14113
20160327T08Z,16952,20160310T11Z,12730
20160327T07Z,17204,20160310T10Z,12432
20160327T06Z,17774,20160310T09Z,12477
20160327T05Z,18849,20160310T08Z,12682
20160327T04Z,19897,20160310T07Z,13015
20160327T03Z,21171,20160310T06Z,13628
20160327T02Z,22201,20160310T05Z,14687
20160327T01Z,22353,20160310T04Z,15973
20160327T00Z,21502,20160310T03Z,17052
20160326T23Z,21135,20160310T02Z,17494
20160326T22Z,21025,20160310T01Z,17701
20160326T21Z,21078,20160310T00Z,16839
20160326T20Z,21078,20160309T23Z,16427
20160326T19Z,21269,20160309T22Z,16283
20160326T18Z,21387,20160309T21Z,16206
20160326T17Z,21577,20160309T20Z,16096
20160326T16Z,21589,20160309T19Z,15943
20160326T15Z,21330,20160309T18Z,16061
20160326T14Z,20632,20160309T17Z,15879
20160326T13Z,19568,20160309T16Z,15605
20160326T12Z,18664,20160309T15Z,15552
20160326T11Z,18004,20160309T14Z,15645
20160326T10Z,17287,20160309T13Z,15606
20160326T09Z,17045,20160309T12Z,14404
20160326T08Z,17168,20160309T11Z,12992
20160326T07Z,17454,20160309T10Z,12654
20160326T06Z,18020,20160309T09Z,12670
20160326T05Z,18931,20160309T08Z,12803
20160326T04Z,20187,20160309T07Z,13093
20160326T03Z,21308,20160309T06Z,13712
20160326T02Z,22248,20160309T05Z,14645
20160326T01Z,22627,20160309T04Z,15817
20160326T00Z,21830,20160309T03Z,16849
20160325T23Z,21958,20160309T02Z,17408
20160325T22Z,22151,20160309T01Z,17544
20160325T21Z,22071,20160309T00Z,16457
20160325T20Z,22013,20160308T23Z,16043
20160325T19Z,21327,20160308T22Z,15890
20160325T18Z,21476,20160308T21Z,15795
20160325T17Z,21500,20160308T20Z,15905
20160325T16Z,21288,20160308T19Z,15876
20160325T15Z,21451,20160308T18Z,15896
20160325T14Z,21019,20160308T17Z,15918
20160325T13Z,20562,20160308T16Z,15807
20160325T12Z,20347,20160308T15Z,16246
20160325T11Z,19063,20160308T14Z,16704
20160325T10Z,17967,20160308T13Z,16944
20160325T09Z,17864,20160308T12Z,15651
20160325T08Z,17866,20160308T11Z,14052
20160325T07Z,18070,20160308T10Z,13535
20160325T06Z,18654,20160308T09Z,13390
20160325T05Z,19555,20160308T08Z,13437
20160325T04Z,20716,20160308T07Z,13493
20160325T03Z,22177,20160308T06Z,13991
20160325T02Z,23612,20160308T05Z,14910
20160325T01Z,24101,20160308T04Z,15998
20160325T00Z,23603,20160308T03Z,16838
20160324T23Z,23503,20160308T02Z,17302
20160324T22Z,23493,20160308T01Z,17391
20160324T21Z,23334,20160308T00Z,16195
20160324T20Z,23380,20160307T23Z,15779
20160324T19Z,23292,20160307T22Z,15592
20160324T18Z,23236,20160307T21Z,15711
20160324T17Z,22985,20160307T20Z,16079
20160324T16Z,22909,20160307T19Z,16263
20160324T15Z,22841,20160307T18Z,16437
20160324T14Z,22671,20160307T17Z,16721
20160324T13Z,22890,20160307T16Z,16936
20160324T12Z,22792,20160307T15Z,17552
20160324T11Z,21040,20160307T14Z,18084
20160324T10Z,19051,20160307T13Z,18246
20160324T09Z,18352,20160307T12Z,16939
20160324T08Z,18129,20160307T11Z,15403
20160324T07Z,18263,20160307T10Z,14804
20160324T06Z,18751,20160307T09Z,14571
20160324T05Z,19642,20160307T08Z,14438
20160324T04Z,21039,20160307T07Z,14431
20160324T03Z,22420,20160307T06Z,14539
20160324T02Z,23829,20160307T05Z,15129
20160324T01Z,24219,20160307T04Z,15901
20160324T00Z,23060,20160307T03Z,16477
20160323T23Z,22861,20160307T02Z,16682
20160323T22Z,22901,20160307T01Z,16436
20160323T21Z,22707,20160307T00Z,15035
20160323T20Z,22670,20160306T23Z,14352
20160323T19Z,22618,20160306T22Z,13980
20160323T18Z,22562,20160306T21Z,14079
20160323T17Z,22400,20160306T20Z,14273
20160323T16Z,22500,20160306T19Z,14627
20160323T15Z,23006,20160306T18Z,14972
20160323T14Z,23691,20160306T17Z,15596
20160323T13Z,24218,20160306T16Z,16502
20160323T12Z,24566,20160306T15Z,17354
20160323T11Z,22727,20160306T14Z,17730
20160323T10Z,20587,20160306T13Z,17541
20160323T09Z,19853,20160306T12Z,16860
20160323T08Z,19599,20160306T11Z,16019
20160323T07Z,19747,20160306T10Z,15615
20160323T06Z,20069,20160306T09Z,15257
20160323T05Z,20710,20160306T08Z,14939
20160323T04Z,21722,20160306T07Z,14873
20160323T03Z,23153,20160306T06Z,15087
20160323T02Z,24198,20160306T05Z,15526
20160323T01Z,24322,20160306T04Z,16070
20160323T00Z,22697,20160306T03Z,16472
20160322T23Z,22263,20160306T02Z,16561
20160322T22Z,22357,20160306T01Z,16515
20160322T21Z,22391,20160306T00Z,15490
20160322T20Z,22535,20160305T23Z,14944
20160322T19Z,22860,20160305T22Z,14686
20160322T18Z,23355,20160305T21Z,14719
20160322T17Z,23915,20160305T20Z,14986
20160322T16Z,24333,20160305T19Z,15580
20160322T15Z,25392,20160305T18Z,16337
20160322T14Z,26982,20160305T17Z,17204
20160322T13Z,28537,20160305T16Z,18130
20160322T12Z,28915,20160305T15Z,18976
20160322T11Z,26625,20160305T14Z,19714
20160322T10Z,24322,20160305T13Z,19811
20160322T09Z,23227,20160305T12Z,19153
20160322T08Z,22791,20160305T11Z,18641
20160322T07Z,22492,20160305T10Z,18124
20160322T06Z,22456,20160305T09Z,17768
20160322T05Z,22570,20160305T08Z,17652
20160322T04Z,23489,20160305T07Z,17791
20160322T03Z,24483,20160305T06Z,17936
20160322T02Z,25457,20160305T05Z,18374
20160322T01Z,25646,20160305T04Z,18894
20160322T00Z,23749,20160305T03Z,19206
20160321T23Z,22942,20160305T02Z,19230
20160321T22Z,22657,20160305T01Z,19068
20160321T21Z,22823,20160305T00Z,18022
20160321T20Z,23114,20160304T23Z,17412
20160321T19Z,23278,20160304T22Z,17296
20160321T18Z,23473,20160304T21Z,17257
20160321T17Z,24197,20160304T20Z,17616
20160321T16Z,25234,20160304T19Z,18022
20160321T15Z,26315,20160304T18Z,18402
20160321T14Z,27220,20160304T17Z,18788
20160321T13Z,27526,20160304T16Z,19027
20160321T12Z,27053,20160304T15Z,19350
20160321T11Z,25057,20160304T14Z,19677
20160321T10Z,22674,20160304T13Z,19701
20160321T09Z,21597,20160304T12Z,18420
20160321T08Z,21291,20160304T11Z,16950
20160321T07Z,21365,20160304T10Z,16477
20160321T06Z,21484,20160304T09Z,16402
20160321T05Z,21669,20160304T08Z,16492
20160321T04Z,22682,20160304T07Z,16622
20160321T03Z,24070,20160304T06Z,17163
20160321T02Z,25151,20160304T05Z,17958
20160321T01Z,25426,20160304T04Z,19278
20160321T00Z,23967,20160304T03Z,20165
20160320T23Z,22601,20160304T02Z,20837
20160320T22Z,21751,20160304T01Z,21113
20160320T21Z,21220,20160304T00Z,20719
20160320T20Z,21008,20160303T23Z,19890
20160320T19Z,21072,20160303T22Z,20054
20160320T18Z,21427,20160303T21Z,19810
20160320T17Z,21690,20160303T20Z,19920
20160320T16Z,22214,20160303T19Z,20073
20160320T15Z,22732,20160303T18Z,20162
20160320T14Z,22997,20160303T17Z,20319
20160320T13Z,22153,20160303T16Z,20296
20160320T12Z,20910,20160303T15Z,20488
20160320T11Z,19523,20160303T14Z,20765
20160320T10Z,18603,20160303T13Z,20841
20160320T09Z,18133,20160303T12Z,19516
20160320T08Z,18029,20160303T11Z,17963
20160320T07Z,18174,20160303T10Z,17626
20160320T06Z,18589,20160303T09Z,17682
20160320T05Z,18833,20160303T08Z,17715
20160320T04Z,20009,20160303T07Z,17929
20160320T03Z,21074,20160303T06Z,18313
20160320T02Z,22107,20160303T05Z,18962
20160320T01Z,22193,20160303T04Z,19857
20160320T00Z,21375,20160303T03Z,20487
20160319T23Z,21583,20160303T02Z,20706
20160319T22Z,21787,20160303T01Z,20496
20160319T21Z,21714,20160303T00Z,18913
20160319T20Z,21835,20160302T23Z,17791
20160319T19Z,21833,20160302T22Z,17548
20160319T18Z,21921,20160302T21Z,17733
20160319T17Z,21829,20160302T20Z,18108
20160319T16Z,21789,20160302T19Z,18690
20160319T15Z,21421,20160302T18Z,19130
20160319T14Z,20471,20160302T17Z,19679
20160319T13Z,19276,20160302T16Z,20184
20160319T12Z,18822,20160302T15Z,20663
20160319T11Z,18469,20160302T14Z,21125
20160319T10Z,17922,20160302T13Z,21023
20160319T09Z,17727,20160302T12Z,19342
20160319T08Z,17781,20160302T11Z,17430
20160319T07Z,18082,20160302T10Z,16681
20160319T06Z,18759,20160302T09Z,16237
20160319T05Z,19303,20160302T08Z,15938
20160319T04Z,20716,20160302T07Z,15930
20160319T03Z,22035,20160302T06Z,16093
20160319T02Z,22985,20160302T05Z,16802
20160319T01Z,23376,20160302T04Z,17754
20160319T00Z,23006,20160302T03Z,18255
20160318T23Z,21975,20160302T02Z,18608
20160318T22Z,22911,20160302T01Z,18556
20160318T21Z,23039,20160302T00Z,17628
20160318T20Z,23045,20160301T23Z,16923
20160318T19Z,22971,20160301T22Z,16511
20160318T18Z,22980,20160301T21Z,16492
20160318T17Z,22789,20160301T20Z,16531
20160318T16Z,22797,20160301T19Z,16591
20160318T15Z,22744,20160301T18Z,16559
20160318T14Z,22529,20160301T17Z,16747
20160318T13Z,22270,20160301T16Z,16789
20160318T12Z,22216,20160301T15Z,17092
20160318T11Z,20423,20160301T14Z,17538
20160318T10Z,19018,20160301T13Z,17618
20160318T09Z,18151,20160301T12Z,16398
20160318T08Z,18081,20160301T11Z,14888
